Date,Class,Boat_Size,Piece,Margin_s,Winners,Losers
2020-02-21,Pair,2,2020-02-21:2,1.9,"Dethlefs, Reed","Mead, Peszek"
2020-02-21,Pair,2,2020-02-21:2,1.8,"Hack, Karwoski","Dethlefs, Reed"
2020-02-21,Pair,2,2020-02-21:2,0.9,"Corrigan, Harrity","Dethlefs, Reed"
2020-02-21,Pair,2,2020-02-21:2,3.1,"Dethlefs, Reed","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,2.2,"Dethlefs, Reed","Eble, Miklasevich"
2020-02-21,Pair,2,2020-02-21:2,11.1,"Dethlefs, Reed","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,2.6,"Dethlefs, Reed","Richards, Weiss"
2020-02-21,Pair,2,2020-02-21:2,15.5,"Dethlefs, Reed","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,14.2,"Dethlefs, Reed","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,3.7,"Hack, Karwoski","Mead, Peszek"
2020-02-21,Pair,2,2020-02-21:2,2.8,"Corrigan, Harrity","Mead, Peszek"
2020-02-21,Pair,2,2020-02-21:2,1.2,"Mead, Peszek","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,0.3,"Mead, Peszek","Eble, Miklasevich"
2020-02-21,Pair,2,2020-02-21:2,9.2,"Mead, Peszek","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,0.7,"Mead, Peszek","Richards, Weiss"
2020-02-21,Pair,2,2020-02-21:2,13.6,"Mead, Peszek","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,12.3,"Mead, Peszek","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,0.9,"Hack, Karwoski","Corrigan, Harrity"
2020-02-21,Pair,2,2020-02-21:2,4.9,"Hack, Karwoski","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,4,"Hack, Karwoski","Eble, Miklasevich"
2020-02-21,Pair,2,2020-02-21:2,12.9,"Hack, Karwoski","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,4.4,"Hack, Karwoski","Richards, Weiss"
2020-02-21,Pair,2,2020-02-21:2,17.3,"Hack, Karwoski","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,16,"Hack, Karwoski","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,4,"Corrigan, Harrity","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,3.1,"Corrigan, Harrity","Eble, Miklasevich"
2020-02-21,Pair,2,2020-02-21:2,12,"Corrigan, Harrity","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,3.5,"Corrigan, Harrity","Richards, Weiss"
2020-02-21,Pair,2,2020-02-21:2,16.4,"Corrigan, Harrity","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,15.1,"Corrigan, Harrity","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,0.9,"Eble, Miklasevich","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,8,"Davison, DiSanto","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,0.5,"Richards, Weiss","Davison, DiSanto"
2020-02-21,Pair,2,2020-02-21:2,12.4,"Davison, DiSanto","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,11.1,"Davison, DiSanto","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,8.9,"Eble, Miklasevich","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,0.4,"Eble, Miklasevich","Richards, Weiss"
2020-02-21,Pair,2,2020-02-21:2,13.3,"Eble, Miklasevich","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,12,"Eble, Miklasevich","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,8.5,"Richards, Weiss","Carlson, Wallis"
2020-02-21,Pair,2,2020-02-21:2,4.4,"Carlson, Wallis","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,3.1,"Carlson, Wallis","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,12.9,"Richards, Weiss","Dean, Grady"
2020-02-21,Pair,2,2020-02-21:2,11.6,"Richards, Weiss","Flagg, Knippen"
2020-02-21,Pair,2,2020-02-21:2,1.3,"Flagg, Knippen","Dean, Grady"
2020-03-05,Four,4,2020-03-05:1,3,"Carlson, Dean, Grady, Wallis","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:1,12,"Dethlefs, Hack, Harrity, Karwoski","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:1,14,"Mead, Peszek, Richards, Weiss","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:1,15,"Dethlefs, Hack, Harrity, Karwoski","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:1,17,"Mead, Peszek, Richards, Weiss","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:1,2,"Mead, Peszek, Richards, Weiss","Dethlefs, Hack, Harrity, Karwoski"
2020-03-05,Four,4,2020-03-05:2,2,"Davison, DiSanto, Eble, Miklasevich","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:2,17,"Dethlefs, Hack, Harrity, Karwoski","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:2,24,"Mead, Peszek, Richards, Weiss","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:2,15,"Dethlefs, Hack, Harrity, Karwoski","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:2,22,"Mead, Peszek, Richards, Weiss","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:2,7,"Mead, Peszek, Richards, Weiss","Dethlefs, Hack, Harrity, Karwoski"
2020-03-05,Four,4,2020-03-05:3,6,"Carlson, Dean, Grady, Wallis","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:3,4,"Dethlefs, Hack, Harrity, Karwoski","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:3,16,"Mead, Peszek, Richards, Weiss","Carlson, Dean, Grady, Wallis"
2020-03-05,Four,4,2020-03-05:3,10,"Dethlefs, Hack, Harrity, Karwoski","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:3,22,"Mead, Peszek, Richards, Weiss","Davison, DiSanto, Eble, Miklasevich"
2020-03-05,Four,4,2020-03-05:3,12,"Mead, Peszek, Richards, Weiss","Dethlefs, Hack, Harrity, Karwoski"
2020-03-05,Pair,2,2020-03-05:1,9,"Flagg, Landboe","Gaard, Molitor"
2020-03-05,Pair,2,2020-03-05:1,5,"Flagg, Landboe","Best, Knippen"
2020-03-05,Pair,2,2020-03-05:1,4,"Best, Knippen","Gaard, Molitor"
2020-03-05,Pair,2,2020-03-05:2,16,"Flagg, Landboe","Gaard, Molitor"
2020-03-05,Pair,2,2020-03-05:2,9,"Flagg, Landboe","Best, Knippen"
2020-03-05,Pair,2,2020-03-05:2,7,"Best, Knippen","Gaard, Molitor"
2020-03-05,Pair,2,2020-03-05:3,16,"Flagg, Landboe","Gaard, Molitor"
2020-03-05,Pair,2,2020-03-05:3,8,"Best, Knippen","Flagg, Landboe"
2020-03-05,Pair,2,2020-03-05:3,24,"Best, Knippen","Gaard, Molitor"
2020-03-10,Pair,2,2020-03-10:1,8.7,"Best, Knippen","Flagg, Landboe"
2020-03-10,Pair,2,2020-03-10:1,3.2,"Gaard, Molitor","Flagg, Landboe"
2020-03-10,Pair,2,2020-03-10:1,5.5,"Best, Knippen","Gaard, Molitor"
2020-03-11,Four,4,2020-03-11:1,2,"DiSanto, Eble, Miklasevich, Reed","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:1,9,"Corrigan, Hack, Harrity, Karwoski","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:1,17,"Mead, Peszek, Richards, Weiss","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:1,7,"Corrigan, Hack, Harrity, Karwoski","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:1,15,"Mead, Peszek, Richards, Weiss","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:1,8,"Mead, Peszek, Richards, Weiss","Corrigan, Hack, Harrity, Karwoski"
2020-03-11,Four,4,2020-03-11:2,9,"DiSanto, Eble, Miklasevich, Reed","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:2,32,"Corrigan, Hack, Harrity, Karwoski","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:2,32,"Mead, Peszek, Richards, Weiss","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:2,23,"Corrigan, Hack, Harrity, Karwoski","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:2,23,"Mead, Peszek, Richards, Weiss","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:3,18,"Corrigan, Hack, Harrity, Karwoski","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:3,23,"Mead, Peszek, Richards, Weiss","Davison, Dean, Dethlefs, Grady"
2020-03-11,Four,4,2020-03-11:3,18,"Corrigan, Hack, Harrity, Karwoski","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:3,23,"Mead, Peszek, Richards, Weiss","DiSanto, Eble, Miklasevich, Reed"
2020-03-11,Four,4,2020-03-11:3,5,"Mead, Peszek, Richards, Weiss","Corrigan, Hack, Harrity, Karwoski"
2020-03-11,Pair,2,2020-03-11:1,7.1,"Best, Landboe","Knippen, Molitor"
2020-03-11,Pair,2,2020-03-11:1,0.8,"Best, Landboe","Flagg, Gaard"
2020-03-11,Pair,2,2020-03-11:1,6.3,"Flagg, Gaard","Knippen, Molitor"
2020-03-12,Pair,2,2020-03-12:1,2.2,"Flagg, Knippen","Landboe, Molitor"
2020-03-12,Pair,2,2020-03-12:1,7.8,"Best, Gaard","Landboe, Molitor"
2020-03-12,Pair,2,2020-03-12:1,5.6,"Best, Gaard","Flagg, Knippen"
2020-10-21,Pair,2,2020-10-21:1,4,"Best, Grady","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:1,4,"Best, Grady","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:1,11,"Best, Grady","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:1,8,"Bub, Wallis","Best, Grady"
2020-10-21,Pair,2,2020-10-21:1,5,"Knippen, Weiss","Best, Grady"
2020-10-21,Pair,2,2020-10-21:1,7,"Dethlefs, Miklasevich","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:1,12,"Bub, Wallis","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:1,9,"Knippen, Weiss","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:1,7,"Corrigan, Richards","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:1,12,"Bub, Wallis","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:1,9,"Knippen, Weiss","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:1,19,"Bub, Wallis","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:1,16,"Knippen, Weiss","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:1,3,"Bub, Wallis","Knippen, Weiss"
2020-10-21,Pair,2,2020-10-21:2,5,"Dethlefs, Miklasevich","Best, Grady"
2020-10-21,Pair,2,2020-10-21:2,9,"Corrigan, Richards","Best, Grady"
2020-10-21,Pair,2,2020-10-21:2,8,"Best, Grady","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:2,10,"Bub, Wallis","Best, Grady"
2020-10-21,Pair,2,2020-10-21:2,16,"Knippen, Weiss","Best, Grady"
2020-10-21,Pair,2,2020-10-21:2,4,"Corrigan, Richards","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:2,13,"Dethlefs, Miklasevich","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:2,5,"Bub, Wallis","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:2,11,"Knippen, Weiss","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:2,17,"Corrigan, Richards","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:2,1,"Bub, Wallis","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:2,7,"Knippen, Weiss","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:2,18,"Bub, Wallis","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:2,24,"Knippen, Weiss","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:2,6,"Knippen, Weiss","Bub, Wallis"
2020-10-21,Pair,2,2020-10-21:3,5,"Best, Grady","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:3,28,"Best, Grady","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:3,6,"Bub, Wallis","Best, Grady"
2020-10-21,Pair,2,2020-10-21:3,2,"Best, Grady","Knippen, Weiss"
2020-10-21,Pair,2,2020-10-21:3,5,"Dethlefs, Miklasevich","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:3,28,"Dethlefs, Miklasevich","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:3,6,"Bub, Wallis","Dethlefs, Miklasevich"
2020-10-21,Pair,2,2020-10-21:3,2,"Dethlefs, Miklasevich","Knippen, Weiss"
2020-10-21,Pair,2,2020-10-21:3,23,"Corrigan, Richards","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:3,11,"Bub, Wallis","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:3,3,"Knippen, Weiss","Corrigan, Richards"
2020-10-21,Pair,2,2020-10-21:3,34,"Bub, Wallis","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:3,26,"Knippen, Weiss","Carlson, Dean"
2020-10-21,Pair,2,2020-10-21:3,8,"Bub, Wallis","Knippen, Weiss"
2020-10-28,Pair,2,2020-10-28:1,7,"Dethlefs, Miklasevich","Corrigan, Grady"
2020-10-28,Pair,2,2020-10-28:1,9,"Corrigan, Grady","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:1,22,"Corrigan, Grady","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:1,16,"Dethlefs, Miklasevich","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:1,29,"Dethlefs, Miklasevich","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:1,13,"Richards, Wallis","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:2,8,"Corrigan, Grady","Dethlefs, Miklasevich"
2020-10-28,Pair,2,2020-10-28:2,15,"Corrigan, Grady","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:2,17,"Corrigan, Grady","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:2,7,"Dethlefs, Miklasevich","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:2,9,"Dethlefs, Miklasevich","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:2,2,"Richards, Wallis","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:3,2,"Corrigan, Grady","Dethlefs, Miklasevich"
2020-10-28,Pair,2,2020-10-28:3,23,"Corrigan, Grady","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:3,19,"Corrigan, Grady","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:3,21,"Dethlefs, Miklasevich","Richards, Wallis"
2020-10-28,Pair,2,2020-10-28:3,17,"Dethlefs, Miklasevich","Best, Carlson"
2020-10-28,Pair,2,2020-10-28:3,4,"Best, Carlson","Richards, Wallis"
2020-11-04,Pair,2,2020-11-04:1,4,"Best, Grady","Carlson, Corrigan"
2020-11-04,Pair,2,2020-11-04:1,13,"Best, Grady","Dean, Peszek"
2020-11-04,Pair,2,2020-11-04:1,8,"Best, Grady","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:1,9,"Carlson, Corrigan","Dean, Peszek"
2020-11-04,Pair,2,2020-11-04:1,4,"Carlson, Corrigan","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:1,5,"Knippen, Wallis","Dean, Peszek"
2020-11-04,Pair,2,2020-11-04:2,2,"Carlson, Corrigan","Best, Grady"
2020-11-04,Pair,2,2020-11-04:2,1,"Dean, Peszek","Best, Grady"
2020-11-04,Pair,2,2020-11-04:2,22,"Best, Grady","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:2,1,"Carlson, Corrigan","Dean, Peszek"
2020-11-04,Pair,2,2020-11-04:2,24,"Carlson, Corrigan","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:2,23,"Dean, Peszek","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:3,6,"Best, Grady","Carlson, Corrigan"
2020-11-04,Pair,2,2020-11-04:3,6,"Best, Grady","Dean, Peszek"
2020-11-04,Pair,2,2020-11-04:3,17,"Best, Grady","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:3,11,"Carlson, Corrigan","Knippen, Wallis"
2020-11-04,Pair,2,2020-11-04:3,11,"Dean, Peszek","Knippen, Wallis"
2020-11-11,Pair,2,2020-11-11:1,3,"Carlson, Corrigan","Best, Grady"
2020-11-11,Pair,2,2020-11-11:1,8,"Carlson, Corrigan","Dean, Peszek"
2020-11-11,Pair,2,2020-11-11:1,2,"Carlson, Corrigan","Davison, Wallis"
2020-11-11,Pair,2,2020-11-11:1,5,"Best, Grady","Dean, Peszek"
2020-11-11,Pair,2,2020-11-11:1,1,"Davison, Wallis","Best, Grady"
2020-11-11,Pair,2,2020-11-11:1,6,"Davison, Wallis","Dean, Peszek"
2020-11-11,Pair,2,2020-11-11:2,6,"Carlson, Corrigan","Best, Grady"
2020-11-11,Pair,2,2020-11-11:2,1,"Dean, Peszek","Carlson, Corrigan"
2020-11-11,Pair,2,2020-11-11:2,4,"Carlson, Corrigan","Davison, Wallis"
2020-11-11,Pair,2,2020-11-11:2,7,"Dean, Peszek","Best, Grady"
2020-11-11,Pair,2,2020-11-11:2,2,"Davison, Wallis","Best, Grady"
2020-11-11,Pair,2,2020-11-11:2,5,"Dean, Peszek","Davison, Wallis"
2020-11-11,Pair,2,2020-11-11:3,2,"Best, Grady","Carlson, Corrigan"
2020-11-11,Pair,2,2020-11-11:3,3,"Carlson, Corrigan","Dean, Peszek"
2020-11-11,Pair,2,2020-11-11:3,12,"Carlson, Corrigan","Davison, Wallis"
2020-11-11,Pair,2,2020-11-11:3,5,"Best, Grady","Dean, Peszek"
2020-11-11,Pair,2,2020-11-11:3,14,"Best, Grady","Davison, Wallis"
2020-11-11,Pair,2,2020-11-11:3,9,"Dean, Peszek","Davison, Wallis"
2020-11-18,Pair,2,2020-11-18:1,4,"Corrigan, Davison","Carlson, Wallis"
2020-11-18,Pair,2,2020-11-18:1,5,"Corrigan, Davison","Mead, Peszek"
2020-11-18,Pair,2,2020-11-18:1,18,"Corrigan, Davison","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:1,32,"Corrigan, Davison","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:1,1,"Carlson, Wallis","Mead, Peszek"
2020-11-18,Pair,2,2020-11-18:1,14,"Carlson, Wallis","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:1,28,"Carlson, Wallis","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:1,13,"Mead, Peszek","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:1,27,"Mead, Peszek","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:1,14,"Grady, Weiss","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:2,8,"Carlson, Wallis","Corrigan, Davison"
2020-11-18,Pair,2,2020-11-18:2,5,"Mead, Peszek","Corrigan, Davison"
2020-11-18,Pair,2,2020-11-18:2,33,"Corrigan, Davison","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:2,38,"Corrigan, Davison","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:2,3,"Carlson, Wallis","Mead, Peszek"
2020-11-18,Pair,2,2020-11-18:2,41,"Carlson, Wallis","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:2,46,"Carlson, Wallis","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:2,38,"Mead, Peszek","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:2,43,"Mead, Peszek","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:2,5,"Grady, Weiss","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:3,10,"Corrigan, Davison","Carlson, Wallis"
2020-11-18,Pair,2,2020-11-18:3,5,"Corrigan, Davison","Mead, Peszek"
2020-11-18,Pair,2,2020-11-18:3,40,"Corrigan, Davison","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:3,41,"Corrigan, Davison","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:3,5,"Mead, Peszek","Carlson, Wallis"
2020-11-18,Pair,2,2020-11-18:3,30,"Carlson, Wallis","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:3,31,"Carlson, Wallis","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:3,35,"Mead, Peszek","Grady, Weiss"
2020-11-18,Pair,2,2020-11-18:3,36,"Mead, Peszek","Knippen, LeRoux"
2020-11-18,Pair,2,2020-11-18:3,1,"Grady, Weiss","Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:1,7,"Mead, Peszek, Richards, Wallis","Bub, Furey, Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:1,7,"Davison, Dethlefs, Grady, Hack","Bub, Furey, Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:1,7,"Best, Carlson, Corrigan, Miklasevich","Bub, Furey, Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:2,4,"Mead, Peszek, Richards, Wallis","Davison, Dethlefs, Grady, Hack"
2020-11-25,Four,4,2020-11-25:2,3,"Mead, Peszek, Richards, Wallis","Best, Carlson, Corrigan, Miklasevich"
2020-11-25,Four,4,2020-11-25:2,4,"Bub, Furey, Knippen, LeRoux","Mead, Peszek, Richards, Wallis"
2020-11-25,Four,4,2020-11-25:2,1,"Best, Carlson, Corrigan, Miklasevich","Davison, Dethlefs, Grady, Hack"
2020-11-25,Four,4,2020-11-25:2,8,"Bub, Furey, Knippen, LeRoux","Davison, Dethlefs, Grady, Hack"
2020-11-25,Four,4,2020-11-25:2,7,"Bub, Furey, Knippen, LeRoux","Best, Carlson, Corrigan, Miklasevich"
2020-11-25,Four,4,2020-11-25:3,1,"Mead, Peszek, Richards, Wallis","Davison, Dethlefs, Grady, Hack"
2020-11-25,Four,4,2020-11-25:3,5,"Mead, Peszek, Richards, Wallis","Best, Carlson, Corrigan, Miklasevich"
2020-11-25,Four,4,2020-11-25:3,8,"Mead, Peszek, Richards, Wallis","Bub, Furey, Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:3,4,"Davison, Dethlefs, Grady, Hack","Best, Carlson, Corrigan, Miklasevich"
2020-11-25,Four,4,2020-11-25:3,7,"Davison, Dethlefs, Grady, Hack","Bub, Furey, Knippen, LeRoux"
2020-11-25,Four,4,2020-11-25:3,3,"Best, Carlson, Corrigan, Miklasevich","Bub, Furey, Knippen, LeRoux"
2020-11-29,Pair,2,2020-11-29:1,14,"Davison, Dethlefs","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:1,11,"Best, Miklasevich","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:1,9,"Mead, Peszek","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:1,4,"Grady, Hack","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:1,5,"Richards, Wallis","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:1,3,"Davison, Dethlefs","Best, Miklasevich"
2020-11-29,Pair,2,2020-11-29:1,5,"Davison, Dethlefs","Mead, Peszek"
2020-11-29,Pair,2,2020-11-29:1,10,"Davison, Dethlefs","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:1,19,"Davison, Dethlefs","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:1,2,"Best, Miklasevich","Mead, Peszek"
2020-11-29,Pair,2,2020-11-29:1,7,"Best, Miklasevich","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:1,16,"Best, Miklasevich","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:1,5,"Mead, Peszek","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:1,14,"Mead, Peszek","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:1,9,"Grady, Hack","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:2,7,"Davison, Dethlefs","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:2,20,"Best, Miklasevich","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:2,22,"Mead, Peszek","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:2,13,"Grady, Hack","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:2,9,"Carlson, Corrigan","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:2,13,"Best, Miklasevich","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:2,15,"Mead, Peszek","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:2,6,"Grady, Hack","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:2,2,"Carlson, Corrigan","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:2,2,"Mead, Peszek","Best, Miklasevich"
2020-11-29,Pair,2,2020-11-29:2,7,"Best, Miklasevich","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:2,11,"Best, Miklasevich","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:2,9,"Mead, Peszek","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:2,13,"Mead, Peszek","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:2,4,"Grady, Hack","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:3,21,"Davison, Dethlefs","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:3,25,"Best, Miklasevich","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:3,31,"Mead, Peszek","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:3,21,"Grady, Hack","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:3,22,"Carlson, Corrigan","Richards, Wallis"
2020-11-29,Pair,2,2020-11-29:3,4,"Best, Miklasevich","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:3,10,"Mead, Peszek","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:3,1,"Carlson, Corrigan","Davison, Dethlefs"
2020-11-29,Pair,2,2020-11-29:3,6,"Mead, Peszek","Best, Miklasevich"
2020-11-29,Pair,2,2020-11-29:3,4,"Best, Miklasevich","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:3,3,"Best, Miklasevich","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:3,10,"Mead, Peszek","Grady, Hack"
2020-11-29,Pair,2,2020-11-29:3,9,"Mead, Peszek","Carlson, Corrigan"
2020-11-29,Pair,2,2020-11-29:3,1,"Carlson, Corrigan","Grady, Hack"
2020-12-02,Pair,2,2020-12-02:1,3,"Dean, Karwoski","DiSanto, Harrity"
2020-12-02,Pair,2,2020-12-02:2,8,"DiSanto, Harrity","Dean, Karwoski"
2020-12-02,Pair,2,2020-12-02:3,7,"Dean, Karwoski","DiSanto, Harrity"
